1.723948326129369546e+00,-2.588325844444986146e+01,1.199008424624609770e+00,-1.719195569142390356e+00
5.127511643882916026e-01,-2.218607981545306274e+01,1.417953193846321458e+00,-1.502859461497574545e+00
2.916155166407627064e+00,-3.238373859896169904e+01,3.299781275258714341e+00,4.993439364674937764e+00
6.689265631966831993e-01,-1.805874500687541584e+01,1.446259976584487461e+00,3.567297579774486138e+00
2.518293513380021942e+00,-2.757893123553483150e+01,3.088782377587960593e+00,2.946132192337437061e+00
1.497452115612635470e+00,-1.936700649576032163e+01,2.318986319017240394e+00,-1.608771314912682104e+00
4.264316993916056120e+00,-2.480673736695717224e+01,3.738114992628458033e+00,4.301045781231620069e+00
3.535759650807819288e+00,-1.823802581199564443e+01,7.626223690844931902e+00,5.743246170342221069e-01
4.525863640456151971e-01,-1.667286019958052634e+01,9.706072114756363334e-01,2.876520596145094366e+00
-2.421245062650797808e-01,-1.191677125056995123e+01,7.642149635625119508e-01,3.145617271472739951e+00
-1.546599865171169430e+00,-2.034198976894602140e+01,3.875435777329083731e-01,1.101303879311724465e+00
2.732983263808926200e+00,-2.146503860803460384e+01,2.775389974038068086e+00,4.131455200983118914e+00
4.798543031138390091e+00,-2.072995599530524657e+01,2.147831573365461377e+00,3.197331838793800340e+00
2.801460388014095138e+00,-2.802715318825880075e+01,2.414100492317710955e+00,4.753408632442958748e+00
-1.695323008921633789e+00,-7.971647209732973138e+00,8.514223814223833564e-01,-5.836697422342371766e-01
-2.331667359701960346e-02,-1.909351784661415863e+01,1.370958003250186463e+00,5.260899462122276660e+00
5.018002274713333932e+00,-2.471697267564366740e+01,3.175970794032760391e+00,3.285421335402677112e+00
3.220741515112219844e-01,-2.140599915061341818e+01,4.541456294097981683e+00,3.957047036383816163e+00
5.841852750542364525e-01,-2.394094869066698195e+01,7.763473658337145977e+00,4.037393264235301871e+00
6.469777964885179422e-01,-7.750455743970903200e+00,2.000504160080811555e+00,-8.534947797733773989e-01
-3.994418294924753643e-01,-2.087878023222703305e+01,5.592310304205883043e-01,1.877966575927483284e+00
5.658615509071323046e+00,-2.329041111573831202e+01,2.456484203117672571e+00,3.688538366750571562e+00
3.979744111272867091e+00,-2.634469446486986755e+01,8.203843855814119124e+00,4.642593546746820454e-01
2.691728290109407951e+00,-2.422415623714586630e+01,5.165694000274315911e+00,2.131946284810660064e+00
2.540338519151278618e+00,-2.605338555844260640e+01,5.974574701489939521e+00,2.059267137227746680e+00
1.029574206755927479e+00,-2.640866193357209823e+01,1.225845140168573932e+00,1.403234549944305520e+00
3.626473007115117664e+00,-2.561440534047363826e+01,8.604724599994689527e+00,3.837267333445605111e+00
3.033959033597863342e-01,-1.116633993002769820e+01,1.900703279816886582e+00,1.793324957464465186e+00
1.157961708484035235e+00,-2.228510728025760557e+01,8.673642646500442366e-01,1.212177088307988093e+00
4.884446682371974546e-01,-1.103940680048921763e+01,1.384442532407609505e+00,-6.887605059254413575e-01
2.584587432208564017e+00,-2.133686171693468481e+01,4.207454308878498139e+00,3.365760598107937707e+00
2.496572584981461063e+00,-2.327975020086170943e+01,2.751118361636436749e+00,4.073797309874126249e+00
6.036771740176055667e-01,-1.509397491823962412e+01,4.599561409866596562e-01,-1.729492679388157539e+00
8.965732007976892071e-01,-2.185177921951198954e+01,2.751972777844192919e+00,1.960877390572576262e+00
1.725294174409620851e+00,-2.960174498511264574e+01,3.746935596611736141e+00,4.278262897719806723e+00
3.318767371144689005e+00,-2.104152176484090830e+01,4.179186326241603133e+00,1.381005526707645537e+00
1.002402516591043957e+00,-2.599217615454544017e+01,1.886178982002252535e+00,1.960076240028651995e-01
5.917004633471580899e-01,-1.116977530172114363e+01,1.683599189344409996e+00,-2.622624686865632881e+00
1.386186685494957382e+00,-1.728182543559925577e+01,1.114357359895850941e+00,-2.311396172781338798e+00
3.894537303330449785e-01,-8.736715356255874809e+00,6.780520897774970912e-01,-2.385035654615497158e-01
2.357532779444693638e+00,-2.813721760193167754e+01,8.833177586968522732e+00,4.541596277581742669e+00
-8.264977733322802500e-01,-1.714664785032420014e+01,1.728365273359987908e+00,3.374958641952070515e+00
2.543649253672679023e-01,-1.469838310371331502e+01,3.404028984797570212e-01,9.759204689871321392e-01
9.965809509457295157e-01,-1.067520316330602448e+01,8.183036702461352618e-01,2.743752114620209070e+00
4.111652569732860418e-01,-2.364062385300056235e+01,1.761505773913303985e+00,3.338841912019496760e+00
2.902169893731644468e+00,-2.192908862513213464e+01,4.405282709298633748e+00,2.282056925743634057e+00
3.923145575997345480e-01,-9.164619796545231623e+00,1.170490771109181871e+00,-1.790018034520199697e+00
1.564934399448032920e+00,-1.839359719844759056e+01,1.102471827151028760e+00,2.941639874279898592e+00
3.985962983087685263e+00,-2.363531884470045696e+01,9.077007935687710471e+00,3.398899865232976492e+00
4.022034176600454813e+00,-2.029216544736907935e+01,9.639716725016599597e+00,2.426881509894118327e+00
2.112208406816623807e+00,-2.704718226309569218e+01,2.457805903548039073e+00,6.098142160717477722e+00
2.634674367669022743e+00,-2.203073080019162688e+01,9.085531095727339412e-01,2.567007729745844902e+00
2.471680959195902361e+00,-2.065668327809115823e+01,2.669084337392583439e+00,2.562571537163544022e+00
2.229804301528672816e+00,-2.606802245928108164e+01,6.013136030882434646e+00,1.565887576653289370e+00
3.259506432648747953e+00,-2.382369929367086669e+01,1.573456620978445519e+00,3.338319416292175656e+00
2.653135926420599144e+00,-2.320158794000271030e+01,1.742769874838387301e+00,8.574769092474898713e-01
-2.512721206307855226e-03,-2.595099857462369641e+01,2.463261770770869941e+00,6.605143213043122685e+00
-1.231453032419646654e+00,-2.645338429333213170e+01,2.644640216764292617e+00,2.385003182679890088e-01
1.486452419630882905e-02,-2.006385739265018131e+01,2.036460231558645972e+00,-8.290142004089062766e-03
1.325281260491066648e+00,-1.895428286156787934e+01,1.842339728979665914e+00,3.601148159209463628e+00
2.084798441313736594e-01,-1.669080436179352844e+01,1.580169352619599232e+00,-9.768620204961830922e-02
1.175428940484261497e+00,-1.657985023697328231e+01,3.838972192618561152e+00,3.097557349601808951e+00
4.309062235963851073e+00,-2.334563230751865959e+01,1.577629420523377846e+00,2.462489786959957794e+00
1.912836881039752468e+00,-2.594776913399149976e+01,8.992520271671880394e+00,1.705599892752797109e+00
2.875953857808775549e+00,-3.441554114497175476e+01,1.228517690183985067e+01,4.005932406153675629e+00
2.840637458943674698e+00,-2.694525643082155497e+01,4.197135957502612591e+00,4.708715710291414780e+00
-1.058090017154254825e-01,-2.447892319749968237e+01,5.982807940521348566e-01,2.341096648395035729e+00
2.575341869162018682e+00,-1.376370328149775624e+01,2.415134701454788146e+00,2.058942033014740769e+00
1.142724542120653608e-01,-2.758538817911441399e+01,1.356389222858714216e+00,3.205693122913765514e+00
-1.968086565046047731e+00,-1.613619566597888877e+01,1.218223302462899005e+00,7.804881484377288459e-01
2.301916831989396339e+00,-2.368439605014588167e+01,2.354529277838551593e+00,4.417483171697473843e+00
-9.966263756934828910e-01,-2.087457052169173721e+01,2.742483478077027970e-01,1.818569348621428716e+00
-1.124982419629155572e+00,-2.370423027705425412e+01,7.566407332018725285e-01,-1.723236979367186450e-01
2.016314723521821950e+00,-1.976927885003191676e+01,6.548150483203751371e+00,4.647839229507168213e+00
3.007273861844967922e+00,-1.923376020672199971e+01,1.675123403392269283e+00,5.105380635065413841e+00
3.029607856893330009e+00,-2.301570138798270904e+01,4.991431350871085471e+00,4.125828584735069526e+00
4.918979016207867261e+00,-2.514713739079392596e+01,7.155850354787189893e+00,4.246528107787788997e+00
1.014906820843366697e+00,-2.086007002466648785e+01,1.485196360404205551e+00,5.835543211033417776e+00
3.218448017598321442e+00,-1.938974373229950388e+01,4.013030025857213801e+00,2.149059003264821577e+00
4.212326531760032466e+00,-2.358575516592095056e+01,4.445686227572739568e+00,2.275496633843065997e+00
3.418208305904995026e+00,-2.668171820334055866e+01,4.772841444040206937e+00,2.640510249216755145e+00
3.740534309252115275e+00,-3.162122675530948257e+01,4.877850829675974609e+00,2.725682481754220898e+00
-2.038802908944937209e-01,-2.587514274954335036e+01,1.438023098019555635e+00,-1.433284339253100059e+00
-5.603311711514569193e-01,-1.991759108204588813e+01,1.522613669505720413e+00,3.375086584887813324e+00
-9.639874295483471522e-01,-1.871239300055300703e+01,1.959929876423799344e+00,4.860823027612934943e+00
-2.839624498740662140e-01,-2.439771069027863604e+01,1.471217127644988132e+00,-2.863354921015417887e+00
4.191387876834702930e-01,-1.630883458520323970e+01,1.439985820816613638e+00,4.360751277427453054e+00
5.597889745674224926e+00,-2.450465775506735255e+01,6.992174424420695367e+00,3.601112295018913834e+00
-1.479526324777957480e-01,-9.445997076152572447e+00,6.659221916133696295e-01,6.318643891913549027e+00
3.640003155506240873e+00,-2.536255775346000263e+01,2.820912855206636927e+00,3.940793572045600879e+00
-1.719048263391107279e+00,-2.048351846985621094e+01,1.318690837503203039e-01,-3.435110052895420374e-01
3.395950819188733760e+00,-1.977200785242780512e+01,8.992976461749299100e-01,4.137734748652861505e+00
2.179763926136748520e+00,-2.886007638866412250e+01,2.079331276205835799e+00,2.263693992017213663e+00
2.524828363400357656e-01,-2.037344129195057363e+01,3.111813304602439323e-01,1.129052635103020563e-01
-3.156177773793081287e-01,-2.635617360276903653e+01,1.575796821182823049e+00,5.273237403046929117e+00
3.410275460515144186e+00,-3.180064419399417375e+01,1.906448964161301829e+00,4.575184140424880752e+00
-1.524222447777095812e+00,-2.162893576987908517e+01,1.782626737210066370e+00,4.563321454900984619e+00
2.847207271400122419e+00,-2.439847199263058641e+01,2.825689672271545216e+00,3.638297065583588008e+00
4.032773031444198963e+00,-1.512308320285426255e+01,5.880615663764591217e-01,4.524549756726762517e+00
-1.596162509006116004e+00,-1.064453278303957617e+01,4.970815738827429331e-01,1.248919217231581058e-01
9.346149066131362315e-03,-2.345072367559317428e+01,2.744332328265822962e+00,2.899911569692610769e+00
-4.844147176405392274e-01,-1.984690622860304643e+01,3.140253352342486926e-01,2.447417596189769284e+00
3.771905375859241349e+00,-1.971390575690541169e+01,5.442381498729309541e+00,4.872053637700050288e+00
2.460919517267551537e+00,-2.447279317903536722e+01,1.022196731917417445e+00,2.288502963191929584e+00
2.096231100020738314e+00,-1.770256333204566346e+01,9.897239393963880971e+00,4.371510941007597850e+00
1.833095693537772464e+00,-2.892257401364991409e+01,2.645195781803436841e+00,2.280951527442357296e+00
-1.534178640759375212e-01,-2.131574988509223800e+01,3.105900439333861285e-01,-1.932862237669148664e+00
3.540036470663379120e+00,-2.699760599592229227e+01,4.177869951878593113e+00,1.661455167960185220e+00
8.646690086174336765e-01,-2.289106384788082948e+01,1.889281762126500785e+00,2.904945762329074199e-01
-3.486003789190806126e-03,-2.666877387391902232e+01,2.825533396730441016e+00,3.639541863946431199e+00
1.468316807309277827e+00,-3.131345124580415273e+01,6.894530449774221914e+00,2.485457360262136373e+00
3.242223482478137075e-01,-1.596910279628002627e+01,1.491534242711974878e+00,-1.179956723773969429e-01
1.024274355534702696e+00,-1.910632412732613616e+01,4.865100346747451288e-01,3.076950467777247233e+00
4.227229715082940764e+00,-2.614587858674709153e+01,5.048124329912409003e+00,2.993292176446586073e+00
1.961707923923111385e-01,-1.842641200200141682e+01,5.622961870291598441e-01,1.251692547563504121e+00
-5.839268005554721919e-01,-2.266362854295667972e+01,1.665132604905357860e+00,-6.604639734289272646e-01
-4.226674393167608179e-01,-1.317971184986978628e+01,1.325121501977493566e+00,4.180440853655985833e+00
1.872677692597508825e+00,-2.537534036707832286e+01,7.638713411559806543e-01,3.085218363320951784e+00
1.868027046983144812e+00,-2.129212383342033377e+01,2.001079912215790291e+00,3.668283992135820348e+00
2.888153565828630143e+00,-2.728405274881285436e+01,2.308983851736877480e+00,3.893036214046146970e+00
-5.417839186291456555e-01,-1.697200843337236265e+01,1.130490293831859061e+00,-1.679594753457921641e+00
1.237702099869975036e+00,-2.576639766432633749e+01,1.162034129779546010e+00,3.781243597920411759e+00
7.573193429426381407e-01,-1.735699848853188243e+01,4.123240875317837895e-01,-4.114509633597496219e-03
2.242912728635314323e+00,-1.536560683059132870e+01,1.666806876854821429e+00,2.488146330738953083e+00
1.061991792135822177e+00,-1.562116958724038263e+01,1.941815545311194491e+00,-3.045703766964065196e-01
1.111708666177433358e+00,-2.490576845286761554e+01,1.990650338431209532e+00,-1.001276648023605942e+00
-1.124814842624862532e+00,-2.295690022708772560e+01,2.916834668969752631e+00,2.889744341266326622e+00
1.276790936676808430e+00,-2.104532645167131477e+01,2.259907412321246589e+00,6.267646237420489541e+00
6.143675767886167538e-01,-3.357753790557563178e+01,1.003802500129384878e+00,-8.149250645310446295e-01
2.896511476672944951e+00,-2.316042753128968101e+01,4.648665861243277853e+00,1.198433432105591612e+00
3.190928837072938506e+00,-2.538220023011519189e+01,2.718484674295790882e+00,2.417872664590941856e+00
2.498235513998753987e+00,-2.324487802826678617e+01,1.970350433521097733e+00,5.201643094892267172e+00
9.607529895686760246e-02,-2.203184607883338941e+01,7.175954229212421209e-01,6.151918526413489019e-01
2.215018184421015057e+00,-2.420879081372001806e+01,4.977279993916640777e+00,4.822928144499164738e+00
3.890449185695828760e+00,-2.170615995790674191e+01,6.451650225992178633e+00,1.112172456440501112e+00
1.740706379069000720e+00,-3.008227754632731887e+01,5.353632346036957479e+00,2.159563552889713911e+00
4.188795089639810953e+00,-2.813115307637409757e+01,4.433363310159481152e+00,3.280476271687117418e+00
2.560285206953610171e+00,-2.549915208630363850e+01,2.259774934923228340e+00,1.910059834259107969e+00
5.599943668841554256e+00,-2.735726154770487639e+01,3.369644263371478043e+00,4.174807600835896970e+00
2.241777697174940798e+00,-2.278837481912842833e+01,8.763663881293796365e+00,2.737534769378277222e+00
7.795088917062001355e-02,-2.054446565950570047e+01,1.244423902561675233e+00,2.334359602085254615e+00
6.441806373224515658e-01,-2.032629353151226326e+01,5.975524364928657128e-01,5.166083365732145438e+00
3.835304388415871735e+00,-2.324832264050730757e+01,7.456520633800707287e-01,9.591438853743028403e-02
4.213262992213592462e+00,-2.819661975004091303e+01,1.037717485321448407e+01,3.309941413042408076e+00
9.948824284473865021e-01,-1.597031817774558071e+01,1.647663802167476765e+00,3.206004623451673474e+00
3.628020944668499226e+00,-2.656738577967897541e+01,2.010478211537880533e+00,4.096622928760748295e+00
3.476583527604434121e+00,-2.908680365274193491e+01,5.625950483750858488e+00,3.734180624483288913e+00
2.617828425261487624e+00,-1.957485684545918048e+01,6.518252173058221466e+00,1.257420848017829051e+00
3.604666436698985010e-01,-2.498963684973174182e+01,2.009528981731733221e+00,1.196170447502505674e+00
-3.090735387943523982e-01,-2.528324815650722712e+01,2.590949345066289045e+00,3.634595331969801002e+00
3.785547837854257303e+00,-2.247227609410779792e+01,1.644264833792696168e+00,5.184575073062905659e+00
3.205992640747278077e+00,-2.309880417562567345e+01,3.807981383938001674e+00,3.728982569298641359e+00
-3.473322443172439239e-02,-2.096532125541837743e+01,1.360080431459166350e+00,1.771422239329678128e+00
3.505686988441260032e-01,-3.034074257489403692e+01,1.959216915648429813e+00,-1.288413487773327315e+00
-1.838801481106436542e-01,-2.500357699866738059e+01,1.477472564325429172e+00,2.148693337662680669e+00
2.502867852734544721e-02,-2.186992706344642556e+01,1.056839698917465098e+00,3.299135750819527146e+00
2.114341584534934704e+00,-2.270089717750291314e+01,5.382530061597179838e+00,1.753838929528633628e+00
1.413669794792076884e+00,-3.108882203149956069e+01,8.302003112885291358e+00,4.423988494984270936e+00
3.652391374538972890e+00,-2.121273375004176742e+01,3.366878893031386433e+00,3.867583122939743490e+00
3.078582850054512488e+00,-2.402662717322331076e+01,5.446401294514199520e+00,2.658952012068181325e+00
-3.427999547038546591e-01,-2.119036323565851276e+01,1.008006418671612892e+00,2.263583674877352792e+00
2.763696631494542366e+00,-2.348568533927069168e+01,3.391398557239357459e+00,5.043333636548212873e+00
2.449705350574317819e+00,-2.695591338065635156e+01,4.410710433955034482e+00,4.553714868946029171e+00
-3.467750700756638271e-01,-1.635788105104680312e+01,1.355400184594508062e+00,-1.106994324517303063e-01
-2.230625253803809882e-01,-2.292609438175489700e+01,6.569234169665623402e-02,1.418635808414028254e+00
-4.448482441523862740e-02,-1.737632132240036142e+01,2.943538090386585981e+00,-1.165924373517935431e+00
-3.717670042113326856e-01,-2.080231374282528733e+01,9.709652040054617128e-01,1.044936697304018836e+00
-2.844701037514343334e-01,-1.856485978837639550e+01,1.955068885772794918e+00,-1.444194441992936673e+00
3.905198691261424493e+00,-2.365666405485685786e+01,9.263180182200139612e+00,4.142706347856586646e+00
6.701651085825969245e-01,-1.129208055209422845e+01,6.703136794636840312e-01,-2.291598363424981688e+00
1.691239330791134421e-01,-1.983320606244277329e+01,2.607762660367838770e+00,5.315705840167210816e+00
2.264095402630935450e+00,-2.117771841024915958e+01,6.473770088472688755e+00,2.866353946677294484e+00
6.036088243122853525e-01,-2.726155882881555925e+01,1.051291972532845342e+00,2.354842537246870648e-02
2.307839417391052361e+00,-2.330510157383966430e+01,5.269099830169484022e+00,2.916228686080419408e+00
-4.417480925112131085e-01,-2.177760652386324125e+01,3.370246764585892674e+00,7.269968839981704178e-01
-9.311330142736654603e-01,-2.115075160477417171e+01,2.459168735315651499e+00,3.702413933264398160e+00
-3.281263874140579739e-01,-1.507775538995505116e+01,1.032518199870920306e+00,1.894657331029732994e+00
3.400570728238857754e+00,-1.623347141737360744e+01,2.910084535280069939e+00,3.977553760551923556e+00
3.224946407778634505e+00,-1.950604124191003308e+01,5.401753150984558438e+00,4.036823576399259039e+00
3.763241681368054259e+00,-2.610478225808471819e+01,7.069381235016660270e+00,3.223649065171525496e+00
3.444143041859627274e+00,-2.725002400671635172e+01,6.147045704992838644e+00,2.139591978954363150e+00
2.485326874321379442e+00,-3.177806710952352631e+01,5.161659854102190081e+00,1.059320337277035007e+00
2.141905587662313870e+00,-1.607654067182286894e+01,8.201038219958181941e+00,3.897227685939401720e+00
7.778841749955335283e-01,-2.316609698887174318e+01,3.313609877844816420e-01,-9.418666113931335460e-01
4.635312559103365260e+00,-2.205616524449147775e+01,3.190286459319318535e+00,2.664869414465880659e+00
4.067627297218125548e+00,-2.547212276790175167e+01,2.958594634706657178e+00,5.052059881707524625e-01
-7.932629259574311975e-01,-2.218679749418512515e+01,2.135786820645728668e+00,4.487531580985049118e-02
4.071916270828090489e+00,-2.887989015852194186e+01,5.470795212120609818e+00,4.662934580862839518e+00
-6.876737582007802496e-01,-2.703350531448715444e+01,1.761159968457087777e+00,3.768921427394325008e+00
2.829957136108891991e+00,-2.072376216359868550e+01,1.185261331898279646e+00,4.624646217013263616e+00
2.561033090949270008e+00,-2.689942209960342012e+01,7.214207399620551797e+00,6.633792085226000723e-02
3.259402949638191771e+00,-2.491612504580228915e+01,5.225874130976595922e+00,4.962462161107730196e+00
1.663872935212015181e-01,-9.475764820028455659e+00,1.608498966219197746e+00,2.036097636821526002e+00
3.372853280303367729e+00,-2.993355975440125150e+01,4.904403336556085513e+00,4.526059541668375985e+00
6.847876628758359230e-01,-1.773589352673732478e+01,1.982962086769283427e+00,7.518626346576544606e-01
1.013731314416689067e+00,-1.385542033374072446e+01,1.242250997360870413e+00,1.739014454016721167e+00
-5.998237697014143777e-01,-2.400102202454088740e+01,1.917822711943241609e+00,-6.975637080589658368e-01
3.458377724879494242e+00,-2.617065696106635997e+01,2.440915763182206266e+00,3.691922393594312624e+00
1.528933146796490616e+00,-1.903264568206648377e+01,2.299890220816676045e+00,5.414256404671785816e+00
1.485025781644274012e+00,-3.047133005265065719e+01,8.028001337856361275e+00,2.913913684603323340e+00
-5.291826912887099416e-02,-3.006139436732931358e+01,1.557291233504234595e+00,5.984218388607624561e+00
3.437734402044387405e+00,-2.596539728775558586e+01,6.660019990215483077e+00,3.537005289361327520e+00
4.500397728042248247e+00,-2.177958295233610642e+01,5.726031419614408868e+00,2.783516507876561796e+00
3.633639446378078119e+00,-1.770450105289985743e+01,4.069717740946797946e+00,4.411118574052176555e+00
7.682925592452736208e-01,-1.635558068105329710e+01,5.093763653146214931e-01,-3.260755848386729383e-01
-9.468184615812772487e-01,-2.831039996009658211e+01,3.799228892864811580e-01,-9.262659525845995390e-02
2.698217878387278112e+00,-2.366772073969691803e+01,2.033800432845380257e+00,2.474582959476967492e+00
3.460891136387885259e-01,-1.461864655222121279e+01,7.408193467739571103e-01,2.398367801181856329e+00
2.732545549032666110e-01,-1.650234537667011381e+01,2.159399126049844853e+00,2.480379703921151702e+00
3.615447029778613430e+00,-2.705356073473912559e+01,6.690772919585227463e+00,3.097652876024397095e+00
3.413767538978606630e+00,-2.808464335913018672e+01,3.013459989596826816e+00,3.704476036770750547e+00
5.225057128703959108e+00,-2.515250477868725909e+01,7.944539421966577031e+00,3.198903804454615862e+00
1.560337379147717307e+00,-2.720216816995366571e+01,4.253730915842589333e+00,4.009238004417158940e+00
-2.478572277356459741e-01,-1.781612728210640384e+01,8.334340763431952182e-01,5.531069819175406188e+00
2.014146415450103866e+00,-2.549237066989389433e+01,9.622071805846530879e+00,2.911451260898310078e+00
1.563934326903520633e+00,-2.740745312813624679e+01,2.904550860398009249e+00,3.926300485503655402e+00
1.397468011896983553e+00,-2.755604186038394943e+01,4.390278677586007205e+00,4.207090159408735985e+00
-8.690402037771553789e-02,-2.764424054886997340e+01,3.771195394578575333e-01,5.408905616889414070e+00
9.403553099681222216e-01,-2.449580135032661588e+01,2.283231937539490719e+00,2.932387483284554897e+00
3.938851161079505392e+00,-2.348199636139367996e+01,2.714593090538556464e+00,3.936524821463129875e+00
2.658724632824405631e+00,-2.481077472293499042e+01,5.599839466142506161e+00,1.111059368827338689e+00
2.445155973856156351e+00,-2.173779406109974488e+01,7.695036140542865333e+00,4.601447498917486278e+00
2.147408482475179792e+00,-2.979174873383431077e+01,1.204183513822837170e+00,1.097772475422496230e+00
-1.215133260608471932e+00,-2.507351600351703880e+01,8.114836228595857515e-01,4.394365928681031264e+00
3.775954547468932887e+00,-2.142065499890051683e+01,7.024478106392155752e+00,1.575648548001917115e+00
3.150728150796314964e+00,-2.650474481182987319e+01,4.240786443842716302e+00,3.522877125698480327e+00
4.059823746079174733e-01,-1.907564407109298799e+01,1.102758906124061467e+00,3.265558491192754431e+00
-1.230011848803391095e+00,-1.730129334711396183e+01,8.657132131690623567e-01,2.975600974146466626e+00
8.486422606463241980e-01,-1.972789454084214356e+01,1.605920228919673898e+00,-1.555385415783829384e+00
1.703590675136217092e+00,-2.771409576798930985e+01,5.526537604073247678e+00,4.821359961677941008e+00
2.899547838521969290e+00,-2.549466681523183098e+01,9.032713583204632357e+00,4.837533760605657207e+00
2.265321951988537474e+00,-2.504434562937246511e+01,2.086502186924263036e+00,2.967611242404070371e+00
-1.138107725118700619e+00,-1.610020047921247510e+01,1.574295840391711332e+00,1.493542266683789421e-01
4.684025182586865066e-01,-2.326362501111901793e+01,1.306315612422526140e+00,4.323838984459099422e+00
2.193579246773548874e+00,-2.692104809449335079e+01,4.577954755059113978e+00,2.278856142715856237e+00
9.017750021000190408e-01,-1.936242386657562875e+01,2.793135452796681406e+00,3.699601768658712597e+00
-1.804025519338725569e+00,-2.215653065643809327e+01,1.094619210267168574e+00,4.683309698636778151e+00
3.848836411246599365e+00,-2.903194059936299709e+01,5.254364754253350256e+00,4.548402103696323806e+00
1.956084916747153013e+00,-2.830208066830179803e+01,9.636627153576169391e+00,1.817242709444314430e+00
2.045284960032486554e-01,-1.153715376770653300e+01,6.882591195159739605e-01,-8.094837024212613308e-01
-8.843414883292679551e-01,-2.934433247441698001e+01,5.271481680182521501e-01,4.057345898127826089e+00
4.218912138781437449e+00,-2.502805814735564027e+01,1.552800666233919769e+00,9.992955558770121316e-01
2.473783615442485040e+00,-2.157434142732991234e+01,2.155762204295497586e+00,-1.037249675471348498e+00
1.504870649662642113e-01,-2.165193884357178078e+01,1.774539089045147566e+00,6.232050544502297562e+00
3.699484534693084026e+00,-2.951133493802324637e+01,8.448384425417843957e+00,2.843665881751087365e+00
3.048895380921135434e+00,-3.108607447258867751e+01,5.878510948948383330e+00,2.873818834344832762e+00
4.489007994628709142e+00,-2.412031572117568601e+01,3.939464129637713086e+00,4.288999208027897581e+00
3.161856073045561377e+00,-2.101155422086277014e+01,5.655951032697788428e+00,1.758877506019475678e+00
3.671263559155556244e+00,-2.537091002580788057e+01,2.966451968593508237e+00,3.617450396329878526e+00
4.556515914266877409e+00,-2.210527009873753457e+01,2.817274972742626282e+00,4.730894415259616181e+00
-4.628555076513196087e-01,-2.139190096706362354e+01,1.459921166139218851e+00,-4.861389025211142467e-01
3.523864100970000912e+00,-2.462628521561261508e+01,3.766000619766585178e+00,3.616578301331155210e+00
2.815833667827774001e+00,-1.944860710547774829e+01,6.890121906765124038e+00,5.579868506555953900e+00
-2.740054899305577329e-01,-2.141237531287717033e+01,1.655682080007990775e+00,4.470930704299722613e+00
2.101379956146074868e+00,-2.161908949679370551e+01,4.124569809658773956e+00,6.160149008246871283e-01
8.616115048887654781e-01,-2.174128641874196433e+01,1.279073967882323082e+00,2.315553355839718108e+00
2.414863288957501908e+00,-1.952545680000146433e+01,3.151523564466802263e+00,3.211208552160627505e+00
1.588629567545012611e+00,-1.703911199975404145e+01,1.258157112625387652e+00,6.715543106871913359e+00
3.592296156146131292e+00,-2.223122510501270455e+01,2.593710234928400471e+00,4.529055944679762469e+00
3.641999431787330543e+00,-2.267517088628941480e+01,4.651486568703503188e+00,2.247323775270220203e+00
4.018778398664514917e+00,-2.446869033146833772e+01,4.381881825293836741e+00,2.310082835775117971e+00
4.473277753292836501e+00,-2.982619493130314936e+01,5.436835117654799987e+00,5.095421045347203304e+00
-1.208123795173339010e+00,-1.674950755642069922e+01,2.873967294472464795e-01,1.198993170199136316e+00
